Dbase,StudyID,Taxon,Trait.type,Beta,Beta_SE,abs_Beta,Gamma,Gamma_SE,GamPos,GamNeg,Species
JKetal,dab04,V,M,0.32,NA,0.32,0.26,NA,0.26,NA,Parus.major
JKetal,dab04,V,M,0.05,NA,0.05,-0.05,NA,NA,-0.05,Parus.major
JKetal,dab04,V,M,-0.4,NA,0.4,0.68,NA,0.68,NA,Parus.major
JKetal,dab04,V,M,0.17,NA,0.17,-0.21,NA,NA,-0.21,Parus.major
JKetal,dab04,V,M,0.15,NA,0.15,0.37,NA,0.37,NA,Parus.major
JKetal,dab04,V,M,0.14,NA,0.14,-0.07,NA,NA,-0.07,Parus.major
JKetal,dab04,V,M,0.13,NA,0.13,-0.08,NA,NA,-0.08,Parus.major
JKetal,dab04,V,M,0.46,NA,0.46,-0.74,NA,NA,-0.74,Parus.major
JKetal,dab04,V,M,-0.24,NA,0.24,-0.09,NA,NA,-0.09,Parus.major
JKetal,dab04,V,M,-0.05,NA,0.05,-0.28,NA,NA,-0.28,Parus.major
JKetal,dab04,V,M,-0.38,NA,0.38,0.2,NA,0.2,NA,Parus.major
JKetal,dab04,V,M,-0.6,NA,0.6,0.52,NA,0.52,NA,Parus.major
JKetal,dab04,V,M,-0.1,NA,0.1,-0.42,NA,NA,-0.42,Parus.major
JKetal,dab04,V,M,0.41,NA,0.41,-0.34,NA,NA,-0.34,Parus.major
JKetal,dab04,V,M,-0.26,NA,0.26,-0.36,NA,NA,-0.36,Parus.major
JKetal,dab04,V,M,0.61,NA,0.61,-0.14,NA,NA,-0.14,Parus.major
JKetal,dab03,V,M,NA,NA,NA,NA,NA,NA,NA,Parus.montanus
JKetal,dab01,I,S,NA,NA,NA,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.077,NA,0.077,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.036,NA,0.036,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.322,NA,0.322,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.35,NA,0.35,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,-0.499,NA,0.499,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.46,NA,0.46,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.219,NA,0.219,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,NA,NA,NA,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,-0.069,NA,0.069,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.014,NA,0.014,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.423,NA,0.423,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.039,NA,0.039,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,-0.13,NA,0.13,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,-0.031,NA,0.031,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.005,NA,0.005,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,NA,NA,NA,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.094,NA,0.094,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.144,NA,0.144,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.306,NA,0.306,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.127,NA,0.127,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,-0.199,NA,0.199,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.17,NA,0.17,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,-0.13,NA,0.13,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,NA,NA,NA,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,-0.036,NA,0.036,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,-0.004,NA,0.004,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.354,NA,0.354,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.093,NA,0.093,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,-0.184,NA,0.184,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,-0.029,NA,0.029,NA,NA,NA,NA,Aquarius.remigis
JKetal,dab01,I,S,0.028,NA,0.028,NA,NA,NA,NA,Aquarius.remigis
JKetal,CMH05,V,M,NA,NA,NA,NA,NA,NA,NA,Taeniopygia.guttata
JKetal,CMH05,V,M,NA,NA,NA,NA,NA,NA,NA,Taeniopygia.guttata
JKetal,CMH04,I,M,0.95,NA,0.95,NA,NA,NA,NA,Cordylochernes.scorpioides
JKetal,CMH04,I,M,-0.42,NA,0.42,NA,NA,NA,NA,Cordylochernes.scorpioides
JKetal,CMH02,V,M,-0.05,0.1,0.05,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH02,V,M,-0.02,0.08,0.02,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH02,V,M,-0.04,0.08,0.04,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH02,V,M,0.2,0.09,0.2,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH02,V,M,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH02,V,M,-0.24,0.09,0.24,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH02,V,M,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH02,V,M,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH02,V,M,0.15,0.19,0.15,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH02,V,M,0.13,0.18,0.13,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH02,V,M,0.04,0.16,0.04,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH02,V,M,0.13,0.16,0.13,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH02,V,M,-0.22,0.22,0.22,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH02,V,M,0.08,0.21,0.08,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH02,V,M,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH02,V,M,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,CMH01,V,M,NA,NA,NA,NA,NA,NA,NA,Hirundo.rustica
JKetal,CMH01,V,M,NA,NA,NA,NA,NA,NA,NA,Hirundo.rustica
JKetal,CMH01,V,M,NA,NA,NA,NA,NA,NA,NA,Hirundo.rustica
JKetal,CMH01,V,M,NA,NA,NA,NA,NA,NA,NA,Hirundo.rustica
JKetal,CMH01,V,M,NA,NA,NA,NA,NA,NA,NA,Hirundo.rustica
JKetal,CMH01,V,M,NA,NA,NA,NA,NA,NA,NA,Hirundo.rustica
JKetal,CMH01,V,M,NA,NA,NA,NA,NA,NA,NA,Hirundo.rustica
JKetal,CMH01,V,M,NA,NA,NA,NA,NA,NA,NA,Hirundo.rustica
JKetal,CMH01,V,M,NA,NA,NA,NA,NA,NA,NA,Hirundo.rustica
JKetal,CMH01,V,M,NA,NA,NA,NA,NA,NA,NA,Hirundo.rustica
JKetal,CMH01,V,M,NA,NA,NA,NA,NA,NA,NA,Hirundo.rustica
JKetal,CMH01,V,M,NA,NA,NA,NA,NA,NA,NA,Hirundo.rustica
JKetal,CMH01,V,M,NA,NA,NA,NA,NA,NA,NA,Hirundo.rustica
JKetal,CMH01,V,M,NA,NA,NA,NA,NA,NA,NA,Hirundo.rustica
JKetal,CMH01,V,M,NA,NA,NA,NA,NA,NA,NA,Hirundo.rustica
JKetal,CEH7,V,S,5.674,NA,5.674,NA,NA,NA,NA,Rana.catesbeiana
JKetal,CEH7,V,S,0.805,NA,0.805,NA,NA,NA,NA,Rana.catesbeiana
JKetal,CEH7,V,M,1.084,NA,1.084,NA,NA,NA,NA,Rana.catesbeiana
JKetal,CEH7,V,M,7.563,NA,7.563,NA,NA,NA,NA,Rana.catesbeiana
JKetal,CEH7,V,M,NA,NA,NA,NA,NA,NA,NA,Rana.catesbeiana
JKetal,CEH7,V,M,NA,NA,NA,NA,NA,NA,NA,Rana.catesbeiana
JKetal,CEH7,V,S,NA,NA,NA,NA,NA,NA,NA,Rana.catesbeiana
JKetal,CEH7,V,S,NA,NA,NA,NA,NA,NA,NA,Rana.catesbeiana
JKetal,CEH7,I,S,NA,NA,NA,NA,NA,NA,NA,Rana.catesbeiana
JKetal,CEH7,I,S,NA,NA,NA,NA,NA,NA,NA,Rana.catesbeiana
JKetal,CEH6,V,M,NA,NA,NA,NA,NA,NA,NA,Agelaius.phoeniceus
JKetal,CEH6,V,M,NA,NA,NA,NA,NA,NA,NA,Agelaius.phoeniceus
JKetal,CEH6,V,M,NA,NA,NA,NA,NA,NA,NA,Agelaius.phoeniceus
JKetal,CEH6,V,M,NA,NA,NA,NA,NA,NA,NA,Agelaius.phoeniceus
JKetal,CEH5,V,M,0.08,NA,0.08,NA,NA,NA,NA,Melospiza.melodia
JKetal,CEH5,V,M,0.08,NA,0.08,NA,NA,NA,NA,Melospiza.melodia
JKetal,CEH5,V,M,-0.32,NA,0.32,NA,NA,NA,NA,Melospiza.melodia
JKetal,CEH5,V,M,0.18,NA,0.18,NA,NA,NA,NA,Melospiza.melodia
JKetal,CEH5,V,M,-0.1,NA,0.1,NA,NA,NA,NA,Melospiza.melodia
JKetal,CEH5,V,M,0.08,NA,0.08,NA,NA,NA,NA,Melospiza.melodia
JKetal,CEH5,V,S,0.12,NA,0.12,NA,NA,NA,NA,Melospiza.melodia
JKetal,CEH5,V,S,-0.14,NA,0.14,NA,NA,NA,NA,Melospiza.melodia
JKetal,CEH5,V,S,0.38,NA,0.38,NA,NA,NA,NA,Melospiza.melodia
JKetal,CEH5,V,S,-0.3,NA,0.3,NA,NA,NA,NA,Melospiza.melodia
JKetal,CEH5,V,S,0.02,NA,0.02,NA,NA,NA,NA,Melospiza.melodia
JKetal,CEH5,V,S,0.24,NA,0.24,NA,NA,NA,NA,Melospiza.melodia
JKetal,CEH4,V,S,NA,NA,NA,NA,NA,NA,NA,Cottus.bairdi
JKetal,CEH4,V,M,NA,NA,NA,NA,NA,NA,NA,Cottus.bairdi
JKetal,CEH4,V,M,NA,NA,NA,NA,NA,NA,NA,Cottus.bairdi
JKetal,CEH4,V,S,NA,NA,NA,NA,NA,NA,NA,Cottus.bairdi
JKetal,CEH4,V,M,NA,NA,NA,NA,NA,NA,NA,Cottus.bairdi
JKetal,CEH4,V,M,NA,NA,NA,NA,NA,NA,NA,Cottus.bairdi
JKetal,CEH4,V,S,NA,NA,NA,NA,NA,NA,NA,Cottus.bairdi
JKetal,CEH4,V,M,NA,NA,NA,NA,NA,NA,NA,Cottus.bairdi
JKetal,CEH4,V,M,NA,NA,NA,NA,NA,NA,NA,Cottus.bairdi
JKetal,CEH3,V,S,0.26,0.1,0.26,NA,NA,NA,NA,Geospiza.fortis
JKetal,CEH3,V,S,0.24,0.1,0.24,NA,NA,NA,NA,Geospiza.fortis
JKetal,CEH3,V,S,0.4,0.14,0.4,NA,NA,NA,NA,Geospiza.fortis
JKetal,CEH3,V,S,0.26,0.14,0.26,NA,NA,NA,NA,Geospiza.fortis
JKetal,CEH2,V,M,-0.11,0.16,0.11,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,M,0.17,0.08,0.17,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,M,-0.03,0.16,0.03,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,M,0.59,0.63,0.59,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,M,0.5,0.43,0.5,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,M,-0.37,0.71,0.37,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,S,0.32,0.08,0.32,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,S,-0.19,0.09,0.19,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,S,0.12,0.1,0.12,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,S,-0.21,0.19,0.21,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,S,0.27,0.1,0.27,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,S,0.02,0.1,0.02,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,S,-0.17,0.19,0.17,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,S,0.08,0.19,0.08,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,S,0.2,0.1,0.2,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,S,0.05,0.1,0.05,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,S,0.16,0.19,0.16,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,S,0.23,0.19,0.23,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,M,-0.31,0.14,0.31,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,M,0.21,0.09,0.21,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,M,0.19,0.13,0.19,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,M,-0.57,0.32,0.57,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,M,0.43,0.19,0.43,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH2,V,M,0.13,0.29,0.13,NA,NA,NA,NA,Geospiza.conirostris
JKetal,CEH1,I,S,0.175,NA,0.175,NA,NA,NA,NA,Gryllus.pennsylvanicus
JKetal,CEH1,I,S,0.08,NA,0.08,NA,NA,NA,NA,Gryllus.pennsylvanicus
JKetal,MCS04,P,L,NA,NA,NA,-0.005,0.002,NA,-0.005,Chamaecrista.fasciculata
JKetal,MCS04,P,L,NA,NA,NA,0.005,0.003,0.005,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,NA,NA,NA,0,0,NA,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,NA,NA,NA,0.008,0.007,0.008,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,NA,NA,NA,-0.015,0.005,NA,-0.015,Chamaecrista.fasciculata
JKetal,snv01,I,L,NA,NA,NA,NA,NA,NA,NA,Enallagma.boreale
JKetal,snv01,I,L,NA,NA,NA,NA,NA,NA,NA,Enallagma.boreale
JKetal,snv01,I,S,NA,NA,NA,NA,NA,NA,NA,Enallagma.boreale
JKetal,snv01,I,S,NA,NA,NA,NA,NA,NA,NA,Enallagma.boreale
JKetal,snv01,I,L,NA,NA,NA,NA,NA,NA,NA,Enallagma.boreale
JKetal,snv01,I,L,NA,NA,NA,NA,NA,NA,NA,Enallagma.boreale
JKetal,snv01,I,S,NA,NA,NA,NA,NA,NA,NA,Enallagma.boreale
JKetal,snv01,I,S,NA,NA,NA,NA,NA,NA,NA,Enallagma.boreale
JKetal,sac01,V,L,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,sac01,V,L,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,sac01,V,L,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,sac01,V,L,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,sac01,V,L,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,sac01,V,L,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,sac01,V,L,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,sac01,V,L,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,sac01,V,L,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,sac01,V,L,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,sac01,V,L,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,sac01,V,L,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,sac01,V,L,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,sac01,V,L,NA,NA,NA,NA,NA,NA,NA,Geospiza.fortis
JKetal,MCS05,P,L,0.86,NA,0.86,-0.27,NA,NA,-0.27,Lobelia.siphilitica
JKetal,MCS05,P,L,0.3,NA,0.3,0.58,NA,0.58,NA,Lobelia.siphilitica
JKetal,MCS05,P,L,-0.13,NA,0.13,0.62,NA,0.62,NA,Lobelia.siphilitica
JKetal,MCS05,P,L,-0.16,NA,0.16,-0.54,NA,NA,-0.54,Lobelia.siphilitica
JKetal,MCS05,P,L,1.35,NA,1.35,-0.49,NA,NA,-0.49,Lobelia.siphilitica
JKetal,MCS05,P,L,0.016,NA,0.016,-0.063,NA,NA,-0.063,Lobelia.siphilitica
JKetal,MCS05,P,L,-0.05,NA,0.05,-0.13,NA,NA,-0.13,Lobelia.siphilitica
JKetal,MCS05,P,L,0.19,NA,0.19,-0.0008,NA,NA,-0.0008,Lobelia.siphilitica
JKetal,MCS05,P,L,1.25,NA,1.25,-1,NA,NA,-1,Lobelia.siphilitica
JKetal,MCS05,P,L,-0.14,NA,0.14,-0.59,NA,NA,-0.59,Lobelia.siphilitica
JKetal,MCS05,P,L,-0.15,NA,0.15,-0.075,NA,NA,-0.075,Lobelia.siphilitica
JKetal,MCS05,P,L,-0.031,NA,0.031,0.19,NA,0.19,NA,Lobelia.siphilitica
JKetal,MCS04,P,L,-0.002,0.008,0.002,0,0,NA,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,NA,NA,NA,NA,NA,NA,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,-0.02,0.017,0.02,0,0,NA,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,-0.002,0.02,0.002,0,0,NA,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,-0.001,0.012,0.001,0,0,NA,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,0.047,0.02,0.047,0,0,NA,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,-0.052,0.015,0.052,0,0,NA,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,0.027,0.01,0.027,0,0,NA,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,-0.002,0.007,0.002,0,0,NA,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,0.01,0.009,0.01,-0.001,0.004,NA,-0.001,Chamaecrista.fasciculata
JKetal,MCS04,P,L,0.006,0.02,0.006,0.016,0.007,0.016,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,-0.033,0.007,0.033,0,0,NA,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,0.003,0.055,0.003,0.012,0.013,0.012,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,0.046,0.03,0.046,0.004,0.003,0.004,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,-0.11,0.028,0.11,0.01,0.003,0.01,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,-0.01,0.006,0.01,0,0,NA,NA,Chamaecrista.fasciculata
JKetal,MCS04,P,L,-0.045,0.016,0.045,0.01,0.006,0.01,NA,Chamaecrista.fasciculata
JKetal,kmk03,P,L,-0.081,NA,0.081,-0.016,NA,NA,-0.016,Collinsia.verna
JKetal,kmk03,P,L,-0.005,NA,0.005,0.028,NA,0.028,NA,Collinsia.verna
JKetal,kmk03,P,L,-0.115,NA,0.115,-0.032,NA,NA,-0.032,Collinsia.verna
JKetal,kmk03,P,L,-0.076,NA,0.076,0.032,NA,0.032,NA,Collinsia.verna
JKetal,kmk03,P,L,0.17,NA,0.17,-0.063,NA,NA,-0.063,Collinsia.verna
JKetal,kmk03,P,L,-0.308,NA,0.308,0.158,NA,0.158,NA,Collinsia.verna
JKetal,kmk03,P,L,-0.042,NA,0.042,-0.054,NA,NA,-0.054,Collinsia.verna
JKetal,kmk03,P,L,-0.095,NA,0.095,0.192,NA,0.192,NA,Collinsia.verna
JKetal,kmk03,P,L,-0.19,NA,0.19,-0.019,NA,NA,-0.019,Collinsia.verna
JKetal,kmk03,P,L,0.026,NA,0.026,0.074,NA,0.074,NA,Collinsia.verna
JKetal,kmk03,P,L,0.026,NA,0.026,0.007,NA,0.007,NA,Collinsia.verna
JKetal,kmk03,P,L,-0.108,NA,0.108,-0.024,NA,NA,-0.024,Collinsia.verna
JKetal,kmk03,P,L,0.011,NA,0.011,0.065,NA,0.065,NA,Collinsia.verna
JKetal,kmk03,P,L,-0.021,NA,0.021,0.025,NA,0.025,NA,Collinsia.verna
JKetal,kmk03,P,L,-0.106,NA,0.106,-0.044,NA,NA,-0.044,Collinsia.verna
JKetal,kmk03,P,L,-0.013,NA,0.013,-0.016,NA,NA,-0.016,Collinsia.verna
JKetal,kmk03,P,L,0.003,NA,0.003,0.032,NA,0.032,NA,Collinsia.verna
JKetal,kmk03,P,L,-0.046,NA,0.046,-0.064,NA,NA,-0.064,Collinsia.verna
JKetal,kmk03,P,L,-0.062,NA,0.062,-0.016,NA,NA,-0.016,Collinsia.verna
JKetal,kmk03,P,L,0.045,NA,0.045,-0.006,NA,NA,-0.006,Collinsia.verna
JKetal,kmk03,P,L,-0.179,NA,0.179,-0.032,NA,NA,-0.032,Collinsia.verna
JKetal,kmk03,P,L,0.012,NA,0.012,0.054,NA,0.054,NA,Collinsia.verna
JKetal,kmk03,P,L,0.01,NA,0.01,0.024,NA,0.024,NA,Collinsia.verna
JKetal,kmk03,P,L,-0.101,NA,0.101,-0.042,NA,NA,-0.042,Collinsia.verna
JKetal,klw06,P,S,-0.45,NA,0.45,0.13,NA,0.13,NA,Cypripedium.acaule
JKetal,klw06,P,S,-0.79,NA,0.79,0.54,NA,0.54,NA,Cypripedium.acaule
JKetal,klw06,P,S,-0.62,NA,0.62,0.34,NA,0.34,NA,Cypripedium.acaule
JKetal,klw06,P,S,-0.25,NA,0.25,-0.11,NA,NA,-0.11,Cypripedium.acaule
JKetal,klw06,P,S,-0.39,NA,0.39,0.09,NA,0.09,NA,Cypripedium.acaule
JKetal,klw06,P,S,-0.32,NA,0.32,0.23,NA,0.23,NA,Cypripedium.acaule
JKetal,klw05,V,L,-0.0095,NA,0.0095,NA,NA,NA,NA,Ficedula.albicollis
JKetal,klw05,V,L,-0.0054,NA,0.0054,NA,NA,NA,NA,Ficedula.albicollis
JKetal,klw05,V,L,-0.013,NA,0.013,-0.0128,NA,NA,-0.0128,Ficedula.albicollis
JKetal,klw05,V,L,-0.0087,NA,0.0087,-0.0088,NA,NA,-0.0088,Ficedula.albicollis
JKetal,klw04,P,L,NA,NA,NA,NA,NA,NA,NA,Raphanus.raphanistrum
JKetal,klw04,P,L,0.14,NA,0.14,NA,NA,NA,NA,Raphanus.raphanistrum
JKetal,klw04,P,L,NA,NA,NA,NA,NA,NA,NA,Raphanus.raphanistrum
JKetal,klw04,P,L,0.04,NA,0.04,NA,NA,NA,NA,Raphanus.raphanistrum
JKetal,klw04,P,L,0.03,NA,0.03,NA,NA,NA,NA,Raphanus.raphanistrum
JKetal,klw04,P,L,0.03,NA,0.03,NA,NA,NA,NA,Raphanus.raphanistrum
JKetal,klw04,P,L,NA,NA,NA,NA,NA,NA,NA,Raphanus.raphanistrum
JKetal,klw04,P,L,0.16,NA,0.16,NA,NA,NA,NA,Raphanus.raphanistrum
JKetal,klw04,P,L,0.07,NA,0.07,NA,NA,NA,NA,Raphanus.raphanistrum
JKetal,klw03,P,L,0.23,NA,0.23,NA,NA,NA,NA,Raphanus.raphanistrum
JKetal,klw03,P,L,0.11,NA,0.11,NA,NA,NA,NA,Raphanus.raphanistrum
JKetal,klw03,P,L,0.07,NA,0.07,NA,NA,NA,NA,Raphanus.raphanistrum
JKetal,klw02,P,L,0.446,NA,0.446,-0.39,NA,NA,-0.39,Lythrum.salicaria
JKetal,klw02,P,L,0.511,NA,0.511,0.307,NA,0.307,NA,Lythrum.salicaria
JKetal,jmh04,I,L,-0.31,0.16,0.31,NA,NA,NA,NA,Plathhemis.lydia
JKetal,jmh04,I,L,-0.29,0.19,0.29,NA,NA,NA,NA,Plathhemis.lydia
JKetal,jmh04,I,L,0.06,0.36,0.06,NA,NA,NA,NA,Plathhemis.lydia
JKetal,jmh04,I,L,-0.07,0.36,0.07,NA,NA,NA,NA,Plathhemis.lydia
JKetal,HEH08,V,L,0.119,0.048,0.119,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,-0.018,0.081,0.018,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,0.137,0.062,0.137,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,0.047,0.068,0.047,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,0.071,0.057,0.071,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,0.078,0.064,0.078,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,-0.031,0.088,0.031,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,-0.076,0.058,0.076,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,-0.086,0.156,0.086,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,0.147,0.08,0.147,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,-0.171,0.087,0.171,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,-0.024,0.075,0.024,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,-0.065,0.056,0.065,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,0.076,0.051,0.076,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,0.208,0.047,0.208,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,0.02,0.05,0.02,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,0.154,0.076,0.154,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,-0.061,0.11,0.061,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,-0.043,0.106,0.043,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,0.017,0.115,0.017,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,0.074,0.115,0.074,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,0.152,0.089,0.152,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,0.275,0.083,0.275,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,-0.21,0.118,0.21,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,-0.19,0.145,0.19,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,0.134,0.088,0.134,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,-0.13,0.12,0.13,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH08,V,L,-0.191,0.1,0.191,NA,NA,NA,NA,Vermivora.virginiae
JKetal,HEH02,P,L,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,L,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,L,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
JKetal,HEH02,P,L,NA,NA,NA,NA,NA,NA,NA,Ipomopsis.aggregata
